id|title|releaseDate|storeReleaseDate|FinalPrice|OriginalPrice|PriceDiscountPercentage|PriceDiscountAmount|PriceCurrency|productState|storeLink|Developer|Publisher|OperatingSystem1|OperatingSystem2|OperatingSystem3|Tag1|Tag2|Tag3|Tag4|Tag5|Tag6|Tag7|Tag8|Tag9|Tag10
^1752977759^|^Ion Fury: Aftershock^|^2023-10-02^|^2023-10-26^|^11.99^|^14.99^|^-20.0^|^3.00^|^USD^|^default^|^https://www.gog.com/en/game/ion_fury_aftershock^|^Voidpoint^|^3D Realms^|^windows^|^linux^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Shooter', 'slug': 'shooter'}^
^1816310354^|^Helping the Hotties Complete Collection^|^2023-08-31^|^2024-03-01^|^13.04^|^19.77^|^-34.0^|^6.73^|^USD^|^default^|^https://www.gog.com/en/game/helping_the_hotties_complete_collection^|^xRedGames^|^xRedGames^|^windows^|^linux^|^osx^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Sexual Content', 'slug': 'sexual-content'}^|^{'name': 'Nudity', 'slug': 'nudity'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^|^{'name': 'Mature', 'slug': 'mature'}^
^1812138501^|^Planet of Lana^|^2023-05-23^|^2023-05-23^|^10.99^|^19.99^|^-45.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/planet_of_lana^|^Wishfully^|^Thunderful Publishing^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Puzzle Platformer', 'slug': 'puzzle-platformer'}^|^^|^^|^^|^^
^1960235282^|^Shadow Empire: Oceania^|^2023-03-30^|^2023-03-30^|^8.49^|^9.99^|^-15.0^|^1.50^|^USD^|^default^|^https://www.gog.com/en/game/shadow_empire_oceania^|^VR Designs^|^Slitherine Ltd.^|^windows^|^^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Space', 'slug': 'space'}^|^{'name': 'War', 'slug': 'war'}^|^{'name': 'Grand Strategy', 'slug': 'grand-strategy'}^|^{'name': '4X', 'slug': 'four-x'}^
^1617159599^|^Flashout 3^|^2022-09-22^|^2022-09-22^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/flashout_3^|^Jujubee S.A.^|^Jujubee S.A.^|^windows^|^linux^|^osx^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Cyberpunk', 'slug': 'cyberpunk'}^|^{'name': 'Combat', 'slug': 'combat'}^|^{'name': 'Bullet Hell', 'slug': 'bullet-hell'}^|^{'name': 'Flight', 'slug': 'flight'}^|^{'name': 'Racing', 'slug': 'racing'}^|^^|^^|^^
^1198537397^|^The Gunk^|^2022-04-29^|^2024-09-19^|^5.99^|^24.99^|^-76.0^|^19.00^|^USD^|^default^|^https://www.gog.com/en/game/the_gunk^|^Image and Form^|^Thunderful Publishing^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^|^{'name': 'Relaxing', 'slug': 'relaxing'}^
^1882985557^|^The Planet Crafter^|^2022-03-24^|^2022-05-20^|^23.99^|^23.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/the_planet_crafter^|^Miju Games^|^Miju Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Sandbox', 'slug': 'sandbox'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Survival', 'slug': 'survival'}^|^{'name': 'Space', 'slug': 'space'}^|^{'name': 'Building', 'slug': 'building'}^
^1586191705^|^Syberia: The World Before^|^2022-03-18^|^2022-03-18^|^9.99^|^39.99^|^-75.0^|^30.00^|^USD^|^default^|^https://www.gog.com/en/game/syberia_the_world_before^|^Microids Studio Paris^|^Microids^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Investigation', 'slug': 'investigation'}^
^1455422632^|^MeteoHeroes^|^2022-02-28^|^2024-04-29^|^3.99^|^19.99^|^-80.0^|^16.00^|^USD^|^default^|^https://www.gog.com/en/game/meteoheroes^|^Gammera Nest^|^Gammera Nest^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Family Friendly', 'slug': 'family-friendly'}^|^{'name': 'Nature', 'slug': 'nature'}^|^{'name': 'Education', 'slug': 'education'}^|^^|^^
^1305589612^|^Cleo - a pirate's tale^|^2021-12-12^|^2021-12-12^|^1.49^|^14.99^|^-90.0^|^13.50^|^USD^|^default^|^https://www.gog.com/en/game/cleo_a_pirates_tale^|^Christoph Schultz^|^Greycap Audiovisual Mediadesign UG^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Top-Down', 'slug': 'top-down'}^|^{'name': 'Narrative', 'slug': 'narrative'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Pirates', 'slug': 'pirates'}^
^1652985307^|^Cleo - a pirate’s tale - Deluxe Edition^|^2021-12-12^|^2021-12-12^|^2.54^|^16.98^|^-85.0^|^14.44^|^USD^|^default^|^https://www.gog.com/en/game/cleo_a_pirates_tale_deluxe_edition^|^Christoph Schultz^|^Greycap Audiovisual Mediadesign UG^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Top-Down', 'slug': 'top-down'}^|^{'name': 'Narrative', 'slug': 'narrative'}^|^{'name': 'Investigation', 'slug': 'investigation'}^|^{'name': 'Puzzle Platformer', 'slug': 'puzzle-platformer'}^
^1429271283^|^Shadow Tactics: Anniversary Bundle^|^2021-12-06^|^2021-12-06^|^12.62^|^66.45^|^-81.0^|^53.83^|^USD^|^default^|^https://www.gog.com/en/game/shadow_tactics_anniversary_bundle^|^Mimimi Productions ^|^Daedalic Entertainment^|^windows^|^^|^^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Stealth', 'slug': 'stealth'}^|^^|^^|^^|^^|^^|^^
^1423752095^|^The Falconeer - Edge of the World^|^2021-08-05^|^2021-08-05^|^1.59^|^7.99^|^-80.0^|^6.40^|^USD^|^default^|^https://www.gog.com/en/game/the_falconeer_edge_of_the_world^|^Tomas Sala^|^Wired Productions^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Combat', 'slug': 'combat'}^|^{'name': 'Amazon Luna', 'slug': 'amazon-luna'}^|^^|^^|^^|^^|^^|^^
^2144686838^|^Guild of Darksteel^|^2021-07-15^|^2021-07-15^|^1.29^|^12.99^|^-90.0^|^11.70^|^USD^|^default^|^https://www.gog.com/en/game/guild_of_darksteel^|^Igor Sandman^|^Digerati^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Platformer', 'slug': 'platformer'}^
^1222423749^|^Boomerang X^|^2021-07-08^|^2021-07-08^|^4.99^|^19.99^|^-75.0^|^15.00^|^USD^|^default^|^https://www.gog.com/en/game/boomerang_x^|^DANG!^|^Devolver Digital^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Classic', 'slug': 'classic'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Shooter', 'slug': 'shooter'}^|^{'name': 'Ninja', 'slug': 'ninja'}^|^^
^2147483045^|^MechWarrior 5: Mercenaries^|^2021-05-27^|^2021-05-27^|^11.99^|^29.99^|^-60.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/mechwarrior_5_mercenaries^|^Piranha Games Inc.^|^Piranha Games Inc.^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Management', 'slug': 'management'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Robots', 'slug': 'robots'}^
^1797028893^|^Say No! More^|^2021-04-09^|^2024-09-19^|^2.99^|^14.99^|^-80.0^|^12.00^|^USD^|^default^|^https://www.gog.com/en/game/say_no_more^|^Studio Fizbin^|^Thunderful Publishing^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Comedy', 'slug': 'comedy'}^|^^|^^|^^|^^|^^|^^|^^
^2093619782^|^Cyberpunk 2077^|^2020-12-10^|^2020-12-10^|^59.99^|^59.99^|^^|^0.00^|^USD^|^default^|^https://www.gog.com/en/game/cyberpunk_2077^|^CD PROJEKT RED^|^CD PROJEKT RED^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Role-playing', 'slug': 'role-playing'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Open World', 'slug': 'open-world'}^
^2133998459^|^Orwell's Animal Farm^|^2020-12-10^|^2021-02-09^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/orwells_animal_farm^|^Nerial^|^The Dairymen^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^|^{'name': 'Multiple Endings', 'slug': 'multiple-endings'}^|^{'name': 'Narrative', 'slug': 'narrative'}^|^{'name': 'Emotional', 'slug': 'emotional'}^|^{'name': 'Choose Your Own Adventure', 'slug': 'choose-your-own-adventure'}^
^1097498205^|^Pumpkin Jack^|^2020-10-23^|^2020-10-23^|^6.89^|^29.99^|^-77.0^|^23.10^|^USD^|^default^|^https://www.gog.com/en/game/pumpkin_jack^|^Nicolas Meyssonnier^|^Headup^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Cartoony', 'slug': 'cartoony'}^|^^|^^
^2049187585^|^Control Ultimate Edition^|^2020-09-10^|^2020-09-10^|^9.99^|^39.99^|^-75.0^|^30.00^|^USD^|^default^|^https://www.gog.com/en/game/control_ultimate_edition^|^Remedy Entertainment^|^505 Games^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Female Protagonist', 'slug': 'female-protagonist'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Third Person', 'slug': 'third-person'}^|^{'name': 'Psychological Horror', 'slug': 'psychological-horror'}^
^1785384169^|^CARRION^|^2020-07-23^|^2020-07-23^|^5.99^|^19.99^|^-70.0^|^14.00^|^USD^|^default^|^https://www.gog.com/en/game/carrion^|^Phobia Game Studio^|^Devolver Digital^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Violent', 'slug': 'violent'}^|^{'name': 'Gore', 'slug': 'gore'}^
^1532116323^|^Commandos 2 - HD Remaster^|^2020-01-24^|^2020-01-24^|^7.99^|^19.99^|^-60.0^|^12.00^|^USD^|^default^|^https://www.gog.com/en/game/commandos_2_hd^|^Yippee! Entertainment / Pyro Studios^|^Kalypso Media Digital^|^windows^|^osx^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Real-Time', 'slug': 'real-time'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'Stealth', 'slug': 'stealth'}^|^{'name': 'World War II', 'slug': 'world-war-ii'}^|^^|^^|^^
^1826047914^|^Felix The Reaper^|^2019-10-17^|^2019-10-17^|^0.99^|^9.99^|^-90.0^|^9.00^|^USD^|^default^|^https://www.gog.com/en/game/felix_the_reaper^|^Kong Orange^|^Daedalic Entertainment^|^windows^|^osx^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Logic', 'slug': 'logic'}^|^{'name': 'Isometric', 'slug': 'isometric'}^|^{'name': 'Stealth', 'slug': 'stealth'}^
^2068474256^|^Blasphemous^|^2019-09-10^|^2019-09-10^|^6.24^|^24.99^|^-75.0^|^18.75^|^USD^|^default^|^https://www.gog.com/en/game/blasphemous^|^The Game Kitchen^|^Team17 Digital LTD.^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Pixel Graphics', 'slug': 'pixel-graphics'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Platformer', 'slug': 'platformer'}^|^{'name': 'Difficult', 'slug': 'difficult'}^
^1376056537^|^Gibbous - A Cthulhu Adventure^|^2019-08-07^|^2019-08-07^|^2.99^|^19.99^|^-85.0^|^17.00^|^USD^|^default^|^https://www.gog.com/en/game/gibbous_a_cthulhu_adventure^|^Stuck In Attic^|^Stuck In Attic^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Fantasy', 'slug': 'fantasy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Visual Novel', 'slug': 'visual-novel'}^
^1952000880^|^Deep Diving Simulator^|^2019-05-27^|^2019-05-27^|^1.99^|^19.99^|^-90.0^|^18.00^|^USD^|^default^|^https://www.gog.com/en/game/deep_diving_simulator^|^Jujubee S.A.^|^Jujubee S.A.^|^windows^|^^|^^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Casual', 'slug': 'casual'}^|^{'name': 'Nature', 'slug': 'nature'}^|^{'name': 'Education', 'slug': 'education'}^|^{'name': 'Educational', 'slug': 'educational'}^|^{'name': 'Underwater', 'slug': 'underwater'}^|^^|^^|^^
^1076642617^|^Pathologic 2^|^2019-05-23^|^2019-05-23^|^6.99^|^34.99^|^-80.0^|^28.00^|^USD^|^default^|^https://www.gog.com/en/game/pathologic_2^|^Ice-Pick Lodge^|^tinyBuild^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Choices Matter', 'slug': 'choices-matter'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Violent', 'slug': 'violent'}^
^1290147220^|^Fenimore Fillmore: 3 Skulls of the Toltecs^|^2019-03-15^|^2019-06-25^|^1.99^|^9.99^|^-80.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/fenimore_fillmore_3_skulls_of_the_toltecs^|^Casual Brothers^|^Casual Brothers^|^windows^|^^|^^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Funny', 'slug': 'funny'}^|^{'name': 'Point&Click', 'slug': 'point-and-click'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Cartoony', 'slug': 'cartoony'}^|^{'name': 'Remake', 'slug': 'remake'}^|^^|^^|^^
^1289701346^|^Trüberbrook^|^2019-03-12^|^2019-03-12^|^1.49^|^29.99^|^-95.0^|^28.50^|^USD^|^default^|^https://www.gog.com/en/game/truberbrook^|^btf^|^Headup^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'Puzzle', 'slug': 'puzzle'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Funny', 'slug': 'funny'}^
^2111088471^|^Warhammer 40,000: Mechanicus^|^2018-11-15^|^2019-07-25^|^8.99^|^29.99^|^-70.0^|^21.00^|^USD^|^default^|^https://www.gog.com/en/game/warhammer_40000_mechanicus^|^Bulwark Studios^|^Kasedo Games^|^windows^|^linux^|^osx^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'Dungeon Crawler', 'slug': 'dungeon-crawler'}^|^{'name': 'Robots', 'slug': 'robots'}^
^2050480793^|^Graveyard Keeper Artbook^|^2018-08-15^|^1991-12-25^|^1.19^|^5.99^|^-80.0^|^4.80^|^USD^|^default^|^https://www.gog.com/en/game/graveyard_keeper_artbook^|^Lazy Bear Games^|^tinyBuild^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^^|^^|^^|^^|^^|^^|^^
^1117091378^|^Graveyard Keeper OST^|^2018-08-15^|^1991-12-25^|^2.39^|^5.99^|^-60.0^|^3.60^|^USD^|^default^|^https://www.gog.com/en/game/graveyard_keeper_ost^|^Lazy Bear Games^|^tinyBuild^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Simulation', 'slug': 'simulation'}^|^{'name': 'Mystery', 'slug': 'mystery'}^|^^|^^|^^|^^|^^|^^|^^
^1749107974^|^MOTHERGUNSHIP^|^2018-07-17^|^2021-06-15^|^4.99^|^24.99^|^-80.0^|^20.00^|^USD^|^default^|^https://www.gog.com/en/game/mothergunship^|^Terrible Posture Games^|^Versus Evil^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Difficult', 'slug': 'difficult'}^|^{'name': 'FPS', 'slug': 'fps'}^|^{'name': 'Roguelike', 'slug': 'roguelike'}^|^{'name': 'Crafting', 'slug': 'crafting'}^|^{'name': 'Roguelite', 'slug': 'roguelite'}^|^{'name': 'Procedural Generation', 'slug': 'procedural-generation'}^|^{'name': 'Bullet Hell', 'slug': 'bullet-hell'}^
^1914819310^|^Prey: Digital Deluxe Edition^|^2018-06-10^|^2020-05-27^|^9.99^|^39.99^|^-75.0^|^30.00^|^USD^|^default^|^https://www.gog.com/en/game/prey_digital_deluxe_edition^|^Arkane Studios^|^Bethesda Softworks LLC^|^windows^|^^|^^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'Sci-fi', 'slug': 'sci-fi'}^|^{'name': 'Science', 'slug': 'science'}^|^{'name': 'Exploration', 'slug': 'exploration'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Horror', 'slug': 'horror'}^|^{'name': 'Open World', 'slug': 'open-world'}^
^2098341143^|^Aragami: Nightfall^|^2018-06-05^|^2018-06-12^|^1.49^|^9.99^|^-85.0^|^8.50^|^USD^|^default^|^https://www.gog.com/en/game/aragami_nightfall^|^Lince Works^|^Lince Works^|^windows^|^linux^|^osx^|^{'name': 'Adventure', 'slug': 'adventure'}^|^{'name': 'Action', 'slug': 'action'}^|^{'name': 'Indie', 'slug': 'indie'}^|^{'name': 'Story Rich', 'slug': 'story-rich'}^|^{'name': 'Atmospheric', 'slug': 'atmospheric'}^|^{'name': 'First-Person', 'slug': 'first-person'}^|^{'name': 'Great Soundtrack', 'slug': 'great-soundtrack'}^|^{'name': 'Dark', 'slug': 'dark'}^|^{'name': 'Open World', 'slug': 'open-world'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^
^1267371196^|^Through the Ages^|^2018-03-26^|^2019-09-12^|^7.99^|^15.99^|^-50.0^|^8.00^|^USD^|^default^|^https://www.gog.com/en/game/through_the_ages^|^CGE Digital^|^CGE Digital^|^windows^|^osx^|^^|^{'name': 'Strategy', 'slug': 'strategy'}^|^{'name': '2D', 'slug': 'two-dimensional'}^|^{'name': 'Turn-Based', 'slug': 'turn-based'}^|^{'name': 'Tactical', 'slug': 'tactical'}^|^{'name': 'Multiplayer', 'slug': 'multiplayer'}^|^{'name': 'Historical', 'slug': 'historical'}^|^{'name': 'Resource Management', 'slug': 'resource-management'}^|^{'name': 'Politics', 'slug': 'politics'}^|^{'name': 'Card Game', 'slug': 'card-game'}^|^{'name': 'Board Game', 'slug': 'board-game'}^
